x_tsne,y_tsne,label
78.942116,56.746006,1
83.55195,-30.910046,0
-117.53901,11.50457,1
-28.422674,-34.811634,0
104.07549,7.218772,1
3.3768992,38.156258,1
-10.631664,-51.528606,1
-83.719925,-77.37852,1
11.795013,3.0918944,1
27.756342,38.814533,4
-12.013624,78.39414,0
55.047115,-8.24228,0
-6.751437,-16.066442,1
-15.778326,2.8845909,4
-99.66496,-78.99503,1
85.43211,-22.232534,0
-4.4893003,-39.79175,0
-42.6453,38.39932,0
-28.246357,32.163883,4
70.07163,-65.68902,4
58.405987,69.21137,1
85.0736,26.679596,1
-5.1477213,-44.279808,0
33.264202,11.263009,0
60.24363,-54.289467,4
-4.384913,29.142344,0
-119.54881,32.193993,0
-26.900553,-59.651955,4
5.0534225,-62.593563,0
-137.44986,16.699532,1
-9.141801,-41.408905,0
-20.18188,-37.47545,4
-12.289872,73.922066,1
-99.66496,-78.99503,0
83.48706,72.023254,1
-137.44986,16.699532,4
86.84211,-45.32819,0
23.214283,-48.484303,0
8.1286955,18.793455,1
-88.42963,-74.890785,1
-16.615177,76.81588,0
75.99362,18.781729,0
-112.19509,44.47339,0
-1.7751495,3.5548117,4
79.61206,73.48468,1
-101.359116,12.508898,3
81.22278,64.367485,1
-4.96636,-60.16989,0
74.53949,63.744877,1
89.06793,-38.200474,0
1.1692458,16.719955,4
80.13374,-17.792082,0
-119.54881,32.193993,0
-99.66496,-78.99503,0
38.875107,-63.83615,0
1.8976235,30.597496,0
29.683502,29.799744,4
89.71918,35.68482,1
-20.384853,74.41808,0
80.811455,48.55876,1
-29.011326,-90.7076,3
-14.782748,15.1733,1
-109.24482,-76.91333,4
-44.40253,-9.073112,0
6.532546,-20.471333,4
-102.607956,45.29101,0
-101.359116,12.508898,3
-37.16903,30.724958,0
90.88519,-0.33793214,1
109.48591,24.723309,4
22.835346,28.469547,4
-34.529236,33.76256,0
-119.54881,32.193993,0
62.967377,78.40633,1
77.66464,52.851555,1
28.27761,23.075788,4
-119.54881,32.193993,1
-137.44986,16.699532,1
72.14278,77.81045,1
-21.813396,78.30805,0
78.14336,-0.9571743,4
74.165955,55.726086,1
73.77632,-64.58632,1
-127.627846,6.4640427,1
-119.54881,32.193993,4
22.844334,35.42613,1
11.779403,74.67194,1
48.170174,-45.919155,1
63.972313,-18.77577,0
-137.44986,16.699532,4
-31.769651,76.95057,0
106.98679,1.1168765,1
29.539053,-6.1777725,4
-119.54881,32.193993,1
70.730385,-6.7187295,4
-15.902755,70.73251,0
-21.241716,-51.883995,0
48.441105,0.11070027,0
-15.696633,-4.5194354,4
-119.54881,32.193993,0
-15.667385,-35.404613,0
-101.99866,30.042984,0
97.20961,-28.94613,4
83.719,67.93342,1
68.75762,-69.216125,4
-114.85181,-84.561844,4
-46.23352,17.393026,4
102.6734,-7.4508433,4
0.47475997,8.194065,4
-59.81538,33.016617,1
-117.53901,11.50457,1
-12.972943,-62.987133,0
-117.53901,11.50457,1
116.38672,25.019175,0
103.2021,10.76316,1
-12.34281,32.471798,0
-104.608444,27.362835,4
-0.14467317,-0.01683663,4
-11.300675,39.205196,0
-37.80849,-56.688034,4
72.01777,-30.138288,1
32.558758,-34.7141,0
-31.70144,-67.98272,0
85.23746,22.96817,1
60.86166,-9.640632,0
48.73202,4.6174297,0
68.76074,-39.782055,1
-1.8911628,-53.137093,0
-36.98436,70.88993,1
9.506734,55.74353,0
11.882209,78.64687,0
